skilled,tired,testPerformance,
false,true,28.513105828609945,
false,true,30.51429456807772,
true,false,92.22531314741843,
false,false,68.09101943570751,
false,true,23.083026403011623,
false,true,27.88573645640784,
false,false,67.01802568345946,
false,false,72.50993829975843,
true,true,64.93877874192255,
true,true,68.85633502509457,
false,false,74.04124232435136,
false,true,26.865853011252057,
false,false,70.04003740414737,
false,true,35.00250856019481,
false,false,69.23653972196568,
true,true,71.39734217878339,
false,false,72.52517848661715,
false,true,35.72410367631158,
false,true,24.200107154334386,
false,true,33.86154666120049,
true,true,73.02191021593772,
false,false,67.56741361853764,
false,false,69.61714155183302,
false,true,30.348709123613517,
false,true,25.866525857364532,
false,false,69.14544120321665,
false,true,26.670732666264108,
false,false,74.71586574329089,
false,true,29.35549193193287,
false,true,36.658431486731985,
true,false,89.25386853872085,
false,false,72.33886760756225,
false,true,29.969241573841806,
false,true,29.768939043911622,
false,true,22.554920814458185,
false,true,31.523055148619573,
false,false,68.71060564392862,
false,false,72.69074414025886,
false,false,72.06700270951997,
false,false,72.57548176015176,
false,false,67.12079064407463,
false,true,27.276204887469653,
false,false,67.64475958917404,
false,true,34.67399431765758,
false,false,72.3924956872654,
false,false,68.47953943399361,
false,false,70.16776967302216,
false,true,31.51157567791947,
false,false,72.16568364112948,
true,false,94.46228651821518,
false,false,72.25726011794882,
false,true,32.12624995891832,
false,false,67.96992952125866,
false,true,27.436487469919154,
true,false,92.64542236452708,
false,false,68.49107709631747,
false,true,29.12056838698595,
true,true,63.79254540083189,
false,false,70.10763296564454,
false,true,25.403611575672453,
false,true,23.278332035192673,
false,false,68.35357851406005,
false,true,28.21968230293602,
false,false,74.34210134807175,
false,false,69.92459640787379,
false,true,36.48499429484838,
false,true,32.9172906934243,
false,true,24.73733822579019,
false,false,72.1116813582277,
false,false,68.76350107933091,
true,false,92.38794771202686,
false,true,23.99125967194774,
false,true,28.73601731862743,
false,true,32.57011552053455,
false,false,67.55772737008971,
false,false,74.06583011124289,
false,false,69.13693620019215,
false,false,68.5997306644139,
false,true,27.79459318063029,
false,true,26.035157807391563,
false,false,71.8447836949091,
false,false,69.1737783642631,
false,true,27.441562471035834,
false,false,67.4302633131704,
false,true,30.9081919051661,
false,true,23.53279628538042,
true,true,70.20575411220405,
false,false,70.10373850961028,
false,true,29.860435611292456,
true,true,74.58859256695888,
false,false,65.10805669891417,
false,true,28.214680688071525,
false,false,66.64041137791251,
false,false,70.35457729223283,
true,true,77.09133087462128,
false,false,70.3925363462562,
false,true,28.013910233929717,
false,false,71.70737306736697,
false,true,22.57305787218009,
false,false,70.13308632059886,
false,true,24.502804679320576,
false,false,69.0149841046541,
false,true,32.6234644342977,
false,false,71.9328213361235,
false,false,67.54830013758594,
false,true,32.45508457881956,
false,true,29.094504286884742,
false,true,31.87655645648598,
true,false,90.23309317429266,
true,true,73.16939651341377,
false,true,26.107070305003287,
false,true,29.540980950906558,
false,false,69.43311238408451,
true,false,89.9598413527288,
false,false,73.33334658879616,
false,false,66.88297605414907,
false,true,34.250302819329164,
false,false,65.38844664029531,
false,true,28.947099359247098,
false,true,32.12548254095431,
false,false,75.04271692685785,
false,true,27.28423350693905,
false,true,27.291492798805404,
false,false,72.29106159627538,
false,true,25.359609808594538,
false,true,23.886836107826834,
true,false,92.94187433068976,
false,true,26.337403758622905,
true,true,65.86219693486794,
true,false,94.44207121310576,
false,false,67.02347799338425,
true,true,73.91417200024397,
false,false,71.49664577040126,
true,false,89.33120241192088,
false,true,32.17693205740083,
false,true,35.65513704462984,
false,true,31.770189708848587,
false,true,29.50821935587514,
false,true,26.613169439399385,
false,false,71.74058446049325,
false,false,67.73211721321518,
true,false,87.79461217766898,
true,true,65.25824754746915,
false,true,25.966758619847695,
false,false,70.92869628096147,
false,true,22.835287095021137,
false,true,25.838922429031932,
false,true,32.029880772994865,
false,true,34.91049102522754,
false,true,26.45735611219995,
false,false,68.13686360654673,
false,true,33.47729805400362,
false,true,36.83129098080322,
false,true,28.0207887499225,
false,true,32.03943119534556,
false,true,30.619399509901744,
true,true,72.12252088909851,
false,true,29.27460393047915,
true,true,77.52414581707257,
false,false,71.01345659218622,
true,false,88.2926931008392,
false,true,22.86439011080519,
true,false,89.6206068625844,
false,false,69.10156568327116,
false,false,66.0034586047083,
false,false,64.55935792602946,
false,false,68.31487695476588,
true,true,65.92389292502415,
false,true,23.97953413954947,
true,true,76.37021420474096,
false,false,70.67571248224817,
false,false,66.92619776280765,
true,false,90.3270108700801,
false,true,28.792937932766634,
false,true,34.940709243420685,
false,true,36.66736992261322,
false,true,33.57279596740654,
false,false,71.44523085153467,
false,true,27.546901971109985,
false,false,70.60067475054583,
false,true,25.010750107176037,
false,true,22.582397851232415,
false,false,65.62479321268461,
false,false,68.71601921654046,
true,true,66.78056409069023,
false,true,26.558297072681434,
false,true,26.774297467310106,
false,true,29.52573741399943,
false,true,26.491668702556264,
false,false,69.79397270810959,
false,true,33.738341703523446,
true,true,69.95911605497486,
false,false,67.21699903472484,
false,false,68.94636789867047,
false,true,26.829454134217176,
false,true,29.14976311464587,
true,false,89.87538906272592,
false,false,73.60846269913094,
false,false,69.9509813504292,
false,false,69.37247135031198,
false,false,68.6927520620699,
true,false,85.74235593812152,
true,false,92.93582594928047,
false,false,72.2225817250004,
true,false,89.50552087859874,
false,true,29.475192101087874,
false,true,27.08318557134413,
false,false,69.85014698385018,
false,false,70.240835488371,
false,true,23.722138422366754,
true,false,88.42699802325538,
false,true,24.29935567726365,
false,false,70.17109523514479,
true,false,92.04025840014066,
false,false,73.49292488598013,
false,false,72.40416319678592,
false,true,34.21015059215416,
false,true,30.07173060391204,
false,true,32.18049377101989,
false,false,71.32144035658945,
false,true,27.54094913832372,
false,true,28.73996747057508,
false,false,72.06643968571643,
false,false,68.30505747398875,
false,false,70.40357965641284,
false,true,33.73345425172907,
false,false,69.25835620522774,
false,true,33.52278765789064,
false,true,41.033024731281174,
true,false,89.6657567426357,
true,true,67.05784918441479,
false,false,69.76017059363288,
false,false,68.66036745597273,
true,false,90.24364373014141,
true,true,66.10675161222638,
false,false,71.74602742217047,
false,false,71.05114373091425,
false,false,68.8959329770003,
false,false,70.98220062035537,
true,false,89.4442026323928,
false,false,71.40645404575432,
false,false,71.07805120771958,
false,false,71.14131185610451,
false,false,72.78677597834411,
false,true,26.422599036641753,
true,false,90.54461019388168,
false,true,30.667901310779353,
false,false,72.16915073833792,
false,false,68.30236338892611,
false,true,31.74567986141499,
false,false,70.4066645555597,
false,true,34.65091492928667,
false,false,72.56433765523485,
false,false,71.06349592949064,
false,true,26.93877564071222,
false,false,71.77865504553985,
true,false,85.8331199740355,
false,false,70.71309865140552,
true,true,65.61903302458269,
false,true,27.03003416749845,
false,false,73.19985982410607,
false,true,34.49962603157765,
false,true,28.193281326857072,
false,false,68.34857253791299,
false,false,71.06681479012516,
false,true,26.90923178528058,
true,true,78.86422916492603,
false,false,70.41814716282826,
false,true,25.172612252314053,
false,false,70.35486976449371,
true,true,66.61905247107258,
true,true,74.35043223421458,
false,false,69.49364969444606,
false,false,69.45994680962977,
true,false,90.3718546955681,
false,true,29.009445104976088,
false,true,37.98810826531075,
false,false,67.53778838198605,
false,false,67.73037405191138,
false,false,66.62793983972728,
false,false,70.41808381774847,
false,true,33.89655777336098,
false,true,24.914487852958633,
false,true,32.848983099236186,
false,false,72.37633690905291,
false,true,27.441914475434658,
false,true,28.745310151272317,
false,true,28.411731273730805,
false,false,71.31613602918611,
false,true,32.75630466900844,
false,false,65.74528667164218,
false,false,70.87291813746185,
true,true,79.13086933356627,
false,true,25.864820198793915,
true,false,90.09346976922303,
true,false,88.37707056338894,
false,false,66.15252711337503,
false,true,26.92691383239626,
false,true,29.70877792369119,
false,true,29.249674277784614,
false,true,31.760871478759697,
true,true,62.40003188828537,
false,true,27.851237730562858,
false,true,31.885269060294267,
true,false,88.17056898233744,
false,true,28.135449724312334,
false,false,71.31412516805612,
false,false,69.99079640215496,
false,false,71.43612075853973,
false,true,38.04618463893375,
false,true,28.917718545546638,
false,false,70.12788666550819,
false,false,72.32873278213879,
false,false,70.66002008136925,
false,false,70.62050064707924,
false,false,67.3795818178433,
false,false,69.83379021535852,
false,false,68.78919241553854,
false,false,68.97411196349675,
false,true,29.87554277584485,
false,false,69.08662555820088,
false,true,33.374352963633996,
false,true,33.483455909133504,
true,true,70.124467483214,
false,true,26.207352559541587,
false,false,71.02563183269936,
true,false,91.12636440337549,
false,false,70.67807135642711,
false,true,27.756681237584576,
false,false,69.2976110199349,
false,true,31.62837771237093,
false,true,29.73747334689339,
false,false,67.86009422803626,
false,true,34.19210498788665,
false,true,33.636157650913205,
false,true,33.378736076293585,
false,true,34.071539180418114,
false,false,67.53306141215008,
false,true,28.99001970841515,
true,false,91.24425919169533,
true,true,74.54255494894426,
false,true,27.11683219947348,
false,true,24.040700817880847,
false,true,31.91173080392829,
false,false,68.3738604432153,
false,true,24.376861157828696,
false,false,70.66469063765996,
false,true,27.67692940309692,
false,false,69.3798510277371,
false,true,36.65576797462686,
false,false,69.26970904232803,
false,false,74.36066288643363,
false,true,34.28077047765989,
true,false,89.57180661223472,
false,false,72.88477752991344,
false,false,67.37031917804984,
false,false,66.29142211576442,
true,true,77.55266745124098,
true,false,91.13288629422267,
false,false,68.4412918032824,
false,true,28.70795290106903,
false,false,67.00458621788857,
false,true,32.392147889850264,
false,true,34.06034856292675,
false,true,23.535567533863407,
false,false,73.82021938653456,
false,true,24.259794056852567,
false,true,30.526085869853617,
false,true,36.12255430587629,
false,true,34.30265388584286,
false,false,71.00824775436696,
false,true,26.800773272550895,
true,true,69.28578724661074,
false,true,27.866917280954027,
false,true,25.21708445891,
false,true,32.3725320312385,
false,true,27.17213020471156,
false,true,28.725689797139562,
false,true,32.908171827737085,
true,false,90.02412423613683,
false,true,25.77335045002191,
true,true,69.1148994241627,
false,true,31.430601823372353,
true,true,62.18028524349906,
false,true,22.09631439075274,
false,true,36.222174094725254,
false,true,25.41598474304566,
false,false,70.5148129543859,
false,true,25.299204887249708,
false,true,30.637693573167475,
true,false,93.86718564341464,
false,false,69.21246138633059,
false,true,24.784602159989817,
true,false,91.67078876869253,
false,true,27.46314791871923,
false,true,30.525273924397894,
true,true,71.39142626222107,
false,false,69.53676552748341,
false,true,35.60956398549121,
false,true,35.656070641417024,
true,false,93.32892025479238,
false,false,68.7440260801493,
false,true,24.52118310483061,
false,true,28.617818132944276,
false,false,70.28020694338764,
false,false,69.26199136984967,
false,false,73.28832586951376,
false,true,24.016778678082034,
true,true,65.93509689997776,
false,false,70.06080153899354,
false,true,35.20186133373941,
false,false,71.08146167310291,
false,true,20.61799363956196,
false,false,69.29760009131245,
false,true,31.789779747868945,
false,false,70.557337994783,
false,false,68.38049707134434,
false,false,68.95911540215627,
true,false,90.10549497204583,
false,false,73.07093989934306,
false,true,30.744353438358914,
false,true,27.474735290632392,
true,true,64.71965043739931,
false,true,29.575093065922584,
false,false,71.64904560591285,
false,false,68.78657914351295,
true,true,69.27226010290772,
false,false,69.2423661893433,
false,true,32.97225828756293,
true,true,65.577862358583,
false,true,24.366927654793013,
false,false,66.87063337807692,
true,true,65.83693182902223,
false,false,71.23242161113538,
true,true,73.20047420686666,
true,false,88.45461360030889,
true,true,73.7564292137045,
false,true,26.729070646397847,
false,true,29.956321425890955,
false,false,73.54911749625349,
false,false,67.27018627617883,
false,true,33.738607306720496,
false,true,29.23526613489409,
true,false,90.27984132113653,
false,true,32.216074703333476,
false,false,70.89093851489147,
false,false,69.61974132762687,
false,true,34.818493871917525,
false,false,69.20634670880777,
false,true,34.34550472933067,
false,true,27.872793063304137,
true,true,68.48183979683768,
false,false,70.5733568918955,
false,true,30.001555482141587,
true,true,67.69449182908738,
false,true,29.247614692053595,
false,true,33.32159980637037,
false,true,26.861897557837406,
false,true,30.84188249887396,
false,false,69.82989539359319,
false,true,30.81646407333688,
false,false,73.95981685431812,
true,true,70.66755564281337,
false,false,68.1986363501239,
true,true,65.41612939709626,
false,false,68.17994176270557,
false,false,65.80639755464958,
false,true,34.864368498625524,
false,true,33.69922501133529,
false,false,75.00388509250593,
false,false,69.04419733674004,
false,true,32.70628425601112,
false,false,69.39638357932566,
true,false,87.47011912497163,
false,true,27.70154549728702,
false,true,32.882535582598415,
true,false,88.73230487010068,
false,true,30.68014360875091,
false,false,67.89710401037343,
true,false,90.18086825288525,
false,false,72.9456165666762,
true,false,91.08565869062208,
true,false,89.1370431098516,
false,false,70.4936207034781,
false,true,32.78050418524663,
false,true,28.52171825117364,
false,false,71.67857896584445,
false,false,73.7564437038427,
false,true,36.517736152816966,
false,true,28.025686777427197,
true,false,91.6113296643875,
true,false,90.6264627676884,
true,false,90.58626965683587,
false,false,71.11899091212405,
false,false,67.90855800451952,
false,false,69.32461173353943,
false,true,25.93031046717031,
false,true,22.07288406351562,
false,false,67.65600627097355,
false,false,72.27371232968537,
false,true,31.65347073486139,
false,false,66.08974289307565,
false,true,30.225438191695034,
false,true,32.654155987778125,
false,false,70.96881126548041,
false,true,24.43852552096515,
false,false,66.71360549868531,
false,false,71.16236887697801,
false,true,26.137840033581075,
false,true,26.044297165575497,
false,false,68.47744721548727,
false,false,73.34775487712974,
false,false,68.67658706318696,
false,false,71.370867521357,
false,true,36.78150605366157,
false,false,68.83243260076982,
false,true,27.33003261349998,
false,false,68.96614245706596,
true,false,93.5144143097186,
false,false,63.95177973657938,
false,false,69.29683119311248,
false,true,25.690536791590212,
true,false,89.9871661734585,
false,false,70.9622337082166,
false,false,63.68542477413782,
false,false,69.47540609374843,
false,false,67.49203991141505,
true,false,90.66638483525439,
false,true,31.78660320758829,
false,true,31.071208111068394,
false,false,66.11524330554862,
false,true,25.41786736771523,
false,false,71.86538574473747,
false,false,65.32910398517652,
true,false,94.48420590902893,
false,true,35.94459304293047,
true,true,68.84304463290806,
false,true,25.654289569366647,
false,false,69.90640722671421,
false,true,31.044723352911237,
false,false,68.3916689397756,
false,false,69.34707580459904,
true,false,91.43393262566434,
false,true,27.856707430739355,
false,false,69.28038877292981,
true,true,79.75407931991725,
false,false,72.79348457820304,
false,true,29.67561764567176,
false,true,24.82004078487689,
true,true,67.06209831183746,
true,true,65.41772664428245,
true,true,71.66749380832096,
false,true,29.31383364354407,
false,false,68.1427666120724,
false,false,70.32146780198694,
false,true,30.210087631314256,
false,true,34.861452271188625,
true,true,74.18868345275246,
false,false,65.32642976960483,
false,false,70.62585216041981,
false,true,33.11069939366296,
true,false,88.55093589306067,
false,false,69.32841767054272,
false,true,28.765674932503252,
false,false,70.32295712844213,
false,true,35.64310759204686,
false,true,31.556855926971508,
false,false,68.15834868482514,
false,false,69.73845667126005,
false,true,27.250145590436187,
false,true,29.391601459681088,
true,false,88.75245567983711,
true,false,86.98949129685879,
false,false,70.1362341413484,
false,false,67.7854552590459,
false,true,32.18642102619557,
true,false,90.97586941211554,
false,true,26.90681330232655,
false,false,73.81213518900573,
false,true,33.78654451529565,
true,true,71.29524971837179,
true,true,73.0499124277398,
false,false,66.7504040300341,
false,false,70.3146641131337,
true,true,72.69711825380995,
true,false,92.78053697776251,
false,false,71.49263259118747,
true,true,72.37886783875209,
false,true,28.323949534258713,
false,false,71.5559123991053,
false,false,71.24481693979958,
false,false,69.36059564580236,
false,false,67.43133141163565,
false,false,74.54040826509335,
false,false,71.83221640647952,
false,false,70.81781471711203,
false,true,31.835966063561983,
false,true,32.93776869031835,
true,false,91.4872110042045,
false,false,71.68936984222945,
false,true,28.4089614296267,
false,false,68.07554922852208,
false,false,68.3612901308929,
false,true,33.45983971868897,
false,false,72.65215765702034,
false,false,71.04587173026816,
false,false,70.60005750487392,
false,false,71.06059521447867,
false,false,73.43800071456138,
false,true,28.395549380255233,
false,false,69.85090327414738,
false,false,66.5040163998918,
false,true,29.275255135781418,
false,false,70.34441387712553,
false,true,33.640637177189134,
false,true,37.92263745057392,
false,false,71.7362127700606,
false,true,29.107312283900658,
true,false,91.03717887790769,
false,false,68.96438976931401,
false,false,65.77964931913343,
true,true,70.01202232233624,
false,true,32.72182452831361,
false,true,25.097031786431792,
false,true,25.19883396239293,
false,true,33.062215486315246,
false,false,69.57873454352101,
false,true,29.359642408841825,
false,false,68.54836655809848,
false,true,29.61906647200567,
true,false,90.57573067894847,
false,true,29.073923298215504,
false,true,32.777268441567095,
false,false,69.55955540256844,
false,true,29.042596286348534,
false,true,28.707350064754596,
false,false,70.59657119692766,
false,true,32.061944438264376,
true,false,87.8384749035532,
false,true,26.88933605959939,
false,true,31.837061905007136,
false,false,68.1638069920218,
false,true,31.25758639448423,
false,false,71.237080846766,
true,true,63.24703237940439,
false,true,31.427311924449498,
true,false,90.54476360093476,
false,false,69.23418273157881,
true,true,72.52354912811505,
false,false,70.84702067170196,
false,true,31.44291801859354,
false,false,72.18455814322243,
false,false,71.18575879625939,
false,false,68.89365193750304,
false,false,73.11106826909224,
false,false,68.84073191064617,
true,true,70.15510900611466,
true,true,74.05564363902597,
false,false,72.02903195901989,
false,false,69.49828498277255,
false,false,70.29663826229341,
false,false,71.04191156178719,
false,false,69.74473349553412,
false,true,22.635584661083954,
false,true,31.498469521412364,
false,false,70.51689724178725,
false,false,68.8282468915634,
false,true,32.91669995648824,
false,true,30.400244078007727,
false,true,25.816629006563822,
false,true,25.47994694411473,
false,false,68.5712310477244,
false,true,33.461361792968574,
false,false,73.37155706153848,
false,true,34.24849441625119,
true,true,71.72605138594227,
false,false,72.58033628821019,
false,true,28.085255681392756,
false,false,66.55061047910289,
true,true,68.82326252779215,
false,true,29.818721923300245,
false,true,28.478908682304287,
false,true,30.814109631391315,
false,true,25.069590121592647,
false,true,33.506541396276056,
false,false,68.65081814957459,
false,true,35.57469253852197,
false,false,67.41037046317236,
false,false,71.64087113957281,
true,true,74.85300778226944,
false,false,70.44894133800199,
false,true,38.582168516759566,
false,false,69.91497930048783,
false,true,30.124163029193472,
false,false,71.19404138482115,
true,true,76.20565471675448,
false,true,26.473975249197952,
false,true,26.23087890496883,
false,false,69.97416436665257,
false,false,73.10348734111253,
false,true,28.483317715867,
false,true,32.121705257935716,
true,false,92.19200462335584,
false,true,37.16289435415355,
false,false,66.11168225465748,
false,true,32.60557429419666,
false,false,72.67463848755179,
false,true,33.77766850102952,
true,false,84.81343574566364,
true,false,90.70302206610296,
false,true,33.828814801273325,
false,true,31.24492254506042,
true,true,60.505315389526984,
true,false,89.93832702856116,
false,false,73.35891090309592,
false,false,67.30855964023951,
false,true,18.505215366505073,
true,true,66.55537130492421,
false,true,31.702349329003102,
false,false,67.51939670401956,
false,false,73.25051856913605,
false,false,68.85443010221044,
false,false,72.20116083368544,
false,false,70.90561041556263,
false,true,24.50120524246164,
false,false,68.71985670989032,
true,true,65.27911842071357,
true,false,92.0880563839723,
true,true,71.36046972185875,
false,true,28.05305511950743,
false,false,67.00337912976798,
false,false,69.25687499808691,
true,true,65.22544617488215,
false,true,28.926791887803304,
false,true,31.18780587469577,
false,true,26.417130082045347,
false,false,70.00482642529582,
true,true,72.31680031243341,
false,true,31.56814121620564,
false,false,68.18652276054685,
false,true,25.089125780813443,
false,false,67.58220071636084,
false,false,71.2110375312011,
false,false,70.11632393489299,
false,false,73.22203205860333,
true,false,88.78132865849382,
false,false,67.24099390681221,
false,false,66.24517576788507,
false,false,68.84904652761915,
false,false,65.72981132767117,
false,true,26.95677950230123,
false,false,72.96265635097386,
false,true,33.60438528234038,
false,true,40.957813792762806,
false,false,70.5883078387547,
false,true,30.544938560398055,
false,true,31.669996536751725,
false,true,31.728610927525835,
false,false,71.86237025719367,
false,false,74.69572526786047,
false,true,22.91111276329419,
false,true,29.04110738255255,
false,true,36.119742401796664,
false,true,24.836219384453877,
false,true,29.904094836106623,
false,false,68.57483263804342,
true,false,89.24277707709828,
false,false,70.4064651605701,
false,false,73.63804054963164,
false,true,30.557844029801043,
false,true,30.834044213494675,
true,true,76.29565284825779,
true,false,91.00665058821086,
true,true,70.99988878341458,
false,false,68.82448637228704,
false,false,66.81630879680412,
false,false,74.10437873779131,
false,true,27.942935858986008,
false,false,71.2018599712937,
false,true,31.581177770316543,
false,true,31.89809247491949,
false,true,29.368901534625554,
false,true,32.695422022997725,
false,false,71.60289459450487,
false,true,27.94764916577789,
false,true,34.46189374357761,
true,false,89.53320089687259,
false,false,69.90137600508878,
false,false,71.14404769082002,
false,true,32.24288020440798,
false,true,22.604628247782895,
true,false,88.947837096173,
true,true,65.17886193239079,
false,false,65.99462849260225,
false,true,25.290937959494137,
false,true,28.84750166751962,
false,true,24.799947122782825,
false,false,71.38090853628013,
false,true,27.841450161003884,
true,false,87.91511257647633,
false,true,29.742786264882557,
false,false,69.3393773518355,
false,false,69.03940333462073,
false,false,71.79089407731544,
false,false,68.89414258388831,
false,true,30.361563696290318,
false,false,68.40930224716514,
false,false,65.27456867142506,
true,true,74.65098920639068,
false,false,68.30054773981914,
false,true,29.32838944491411,
false,true,29.52921510585185,
false,false,68.52040617793314,
false,false,70.5585943800191,
false,true,32.69318840509605,
false,true,32.107647945970456,
true,false,91.65834572448267,
false,true,28.401955577013013,
true,false,87.64060571823626,
false,false,69.59958451880904,
false,false,69.64212738929989,
false,false,71.36642928409294,
true,false,91.50284705088144,
false,false,65.4553875410232,
false,true,30.12061951709881,
true,false,90.92972003019425,
false,true,35.740540973875454,
false,true,31.305231750309026,
false,true,29.582269708346832,
false,true,31.40674325352525,
true,true,66.60853352917084,
false,true,27.924892732867082,
false,true,31.691724486279675,
false,true,31.442310819134683,
false,true,29.510736860888994,
true,false,93.88362019167538,
true,true,70.07625363268865,
false,true,32.398926423578956,
false,true,33.41092353525833,
false,true,25.05909536748483,
false,true,31.584962073226208,
true,true,68.6919888332215,
true,false,92.6509721040319,
false,true,37.5760105239934,
false,false,67.48946613400395,
false,false,66.91459215583814,
false,true,22.024633863425365,
false,true,27.718348959385306,
true,true,66.03529678149938,
true,false,89.00742027472812,
false,true,37.51388291673241,
true,false,91.05572310954167,
false,true,35.664887232302775,
false,true,29.649395483931833,
false,false,69.77030926041141,
false,false,67.71399799699694,
true,false,89.99644091963339,
false,true,30.840667626167857,
false,false,71.33787344823584,
false,false,69.81093037978873,
false,false,73.39105058845774,
false,false,70.18655637682178,
true,true,70.2965434307791,
false,false,71.19887560613999,
false,false,69.45207557341875,
false,false,66.57888498101751,
false,false,68.40813728890284,
false,false,67.162256648267,
false,false,70.572691711207,
false,true,32.11562194495657,
false,true,21.687976098820304,
false,false,68.5752011940358,
false,false,68.50032595965631,
false,true,25.82941237148535,
false,true,31.5587500840939,
false,false,67.38832079194488,
false,true,22.500432436924008,
false,true,30.62636719974439,
false,false,71.19463387658142,
false,false,74.37115808924995,
false,true,32.16877677582831,
false,false,71.42397996440965,
false,false,65.74002957277497,
false,true,31.064111669218565,
false,false,63.92369889234599,
false,true,26.783091293873095,
true,false,87.25339996190692,
false,false,69.9773977864734,
true,true,73.49254762557919,
false,true,21.43656091977165,
false,false,68.97256024273007,
false,false,71.74582509601136,
false,true,27.934904628572426,
false,true,29.471114609319322,
false,false,72.87581016392983,
false,false,65.9109486843282,
true,true,71.0782202800919,
false,true,30.101184976245754,
false,false,68.42417818859457,
false,false,69.87935606119007,
true,false,92.59178313286696,
false,false,64.01333756889714,
false,true,26.52939851245081,
false,false,70.25175215191551,
false,true,25.952816296568116,
false,false,67.82127630237957,
false,true,31.815796231161002,
false,true,28.970526427860655,
true,true,71.54877180043063,
false,true,28.130680491983647,
false,true,25.676745016963626,
false,false,71.49359693540914,
false,false,67.92584048489495,
false,true,31.256464074163354,
false,false,66.51428372465254,
false,false,69.19464272382024,
false,false,68.5597715345899,
false,false,68.86887143362043,
false,true,30.00217024361835,
true,true,80.89790866178042,
false,true,27.601514658258278,
false,true,25.002731455337,
false,false,72.64099206480502,
false,true,30.049276180938612,
false,true,33.804668496525494,
false,true,20.973533115860164,
false,true,26.572422289474314,
false,false,71.74624599843351,
false,false,68.54554116291413,
false,true,29.141151892465167,
false,false,68.38394202518597,
true,false,91.16438955956488,
false,true,34.32175864053076,
true,true,74.02773259436165,
false,true,27.841271609669995,
false,false,71.11285542875618,
false,false,71.8987383726534,
false,false,68.13352801279774,
false,false,68.87207567227678,
false,false,67.91800366752976,
false,false,72.62084102017084,
false,false,69.98184408317925,
false,false,75.55923709419817,
false,false,68.62991954697284,
false,false,75.33730089956448,
true,false,89.71002019160213,
false,false,69.21517688276953,
false,false,68.52022781152932,
false,true,23.439097279986843,
false,false,68.30060556352907,
true,true,63.549356964872366,
true,true,65.06805671532629,
false,false,70.45907119651498,
true,true,71.59298410002421,
false,false,70.52091750477109,
false,true,27.229494917208992,
true,true,68.51307676730084,
false,true,34.47446122146626,
false,true,36.27446015575428,
false,true,33.55892644727352,
false,false,71.05367643969811,
false,false,67.56310054473037,
false,true,29.497081479062995,
false,false,70.49823516440516,
false,false,70.80069169357138,
false,false,70.99182669806828,
false,false,67.97750137564428,
false,true,29.777217531639394,
false,true,32.01101595755691,
true,false,89.29962810137835,
false,false,72.57399620109055,
false,false,72.87611860273333,
false,true,37.196614369435125,
false,false,71.759676237587,
false,false,70.58385701432621,
false,false,74.6540451768631,
false,false,71.94198768290335,
false,true,28.655867930818836,
false,false,72.14738651519147,
false,false,69.09520670146189,
false,false,70.75090530327981,
false,false,69.9996042464201,
false,true,34.53692606157266,
true,false,89.51205271714873,
true,true,68.00199088985669,
false,false,67.36602070911998,
false,false,65.4503576601608,
true,false,87.31291737323902,
false,false,72.3641840203525,
false,false,66.21350904108391,
false,true,34.10073653899765,
false,true,29.851781782421696,
false,false,74.20160824266009,
false,false,71.60452284241079,
false,false,67.98485117480976,
false,true,40.3569392386241,
false,true,36.990531261047465,
false,true,25.57891821163437,
false,true,28.236042915218803,
false,true,38.03997392409954,
false,true,31.406341044641252,
false,true,33.371210135235785,
true,false,87.97334150148927,
true,false,90.02769531457585,
true,false,89.06481405779395,
false,false,71.02941620964239,
true,true,64.2217618077108,
true,false,85.85992290293157,
false,false,71.55235106732903,
false,true,26.743182202327457,
false,false,70.32330415784533,
false,true,32.44918688181755,
false,true,25.04422514890551,
true,true,62.54017732695064,
false,false,67.61297070202663,
false,true,24.089992886796768,
false,false,67.30531255241297,
false,false,73.25334249782955,
false,false,70.41218091639855,
false,true,28.416992849272162,
false,false,71.69622995300008,
false,true,29.79768920276236,
true,true,69.63989797381966,
true,true,71.1093954659537,
false,false,67.58053882281968,
false,false,65.86649976202236,
false,false,64.3224176479862,
false,true,27.647132523670205,
false,false,71.85443403112845,
false,true,32.63187597660572,
false,true,28.072701507849768,
false,true,34.329792167059495,
false,true,33.979735758277734,
true,false,90.11182364074422,
true,true,67.69442628477556,
false,false,69.5929457607444,
true,true,66.90758055342666,
false,false,69.48368977557148,
false,false,71.3776327315514,
false,true,32.03414182414923,
false,false,69.97946847601257,
false,true,31.55943286545224,
false,true,32.91970073143985,
true,true,74.30917655222271,
false,false,68.17930361804105,
false,true,35.552761495471806,
false,true,20.948477026082326,
false,false,71.6162054334264,
true,false,89.47695160018307,
false,false,75.3964052819216,
true,false,92.92183940537444,
false,true,30.025410112292167,
true,true,66.36803335165412,
false,true,33.03072515719851,
true,true,67.3498773808833,
false,true,37.40075426621863,
true,true,77.61467035044913,
false,true,26.929994417426983,
false,false,66.92589979086488,
false,false,72.22907149318043,
false,true,25.535099196197034,
false,false,73.19262243444709,
false,false,72.97001404067156,
false,true,25.510507067970952,
false,false,73.9726567646778,
true,true,69.30126109536799,
false,true,27.47404434533216,
false,true,33.05876993267335,
false,false,71.46384812114111,
false,true,33.384420444508585,
false,false,66.98883193939282,
false,false,70.17778432524058,
false,false,71.80650285212332,
false,true,28.810955833861296,
true,true,71.87726453951609,
false,true,36.129226695121126,
